bookId,first_genre,clean_date,day_of_week,month_name,year,books
6760761-the-false-princess,Fantasy,25/01/2011,Tuesday,January,2011,1
294924.A_Song_for_Summer,Historical Fiction,07/09/1997,Sunday,September,1997,1
533465.Balzac_and_the_Little_Chinese_Seamstress,Fiction,01/01/2000,Saturday,January,2000,1
25422.The_Loop,Fiction,28/10/1998,Wednesday,October,1998,1
484667.When_the_Devil_Holds_the_Candle,Mystery,28/10/1998,Wednesday,October,1998,1
12280500-conqueror,Historical Fiction,27/10/2011,Thursday,October,2011,1
67141.Contempt,Fiction,28/10/1954,Thursday,October,1954,1
34284.The_Chronicles_of_Chrestomanci_Volume_1,Fantasy,28/10/1988,Friday,October,1988,1
825889.1066_and_All_That,Nonfiction,16/10/1930,Thursday,October,1930,1
6909334,Fiction,01/01/2007,Monday,January,2007,1
1484848.Jip_en_Janneke,Childrens,28/10/1963,Monday,October,1963,1
17557913-the-farm,Fiction,13/02/2014,Thursday,February,2014,1
3001512-wesley-the-owl,Nonfiction,19/08/2008,Tuesday,August,2008,1
18309803-unmade,Fantasy,23/09/2014,Tuesday,September,2014,1
23437291-aflame,Romance,21/04/2015,Tuesday,April,2015,1
2033352.Frelseren,Mystery,01/01/2005,Saturday,January,2005,1
26857520-did-i-mention-i-need-you,Romance,19/10/2015,Monday,October,2015,1
29430824-hidden-bodies,Fiction,14/01/2016,Thursday,January,2016,1
20958539-unlimited-memory,Nonfiction,26/01/2014,Sunday,January,2014,1
29386918-wildcard,Young Adult,18/09/2018,Tuesday,September,2018,1
23310699-crenshaw,Fantasy,22/09/2015,Tuesday,September,2015,1
7898.Betsy_and_Joe,Classics,21/01/1948,Wednesday,January,1948,1
820480.Revelation,Historical Fiction,04/04/2008,Friday,April,2008,1
41913.The_Children_of_Men,Fiction,28/10/1992,Wednesday,October,1992,1
2723.The_Years_of_Rice_and_Salt,Fiction,03/06/2002,Monday,June,2002,1
603911.SilverFin,Young Adult,03/03/2005,Thursday,March,2005,1
123656.The_Book_of_Lies,Nonfiction,28/10/2013,Monday,October,2013,1
263179.How_to_Marry_a_Millionaire_Vampire,Romance,26/07/2005,Tuesday,July,2005,1
8331312-fablehaven,Fantasy,13/12/2010,Monday,December,2010,1
6757893-the-inside-story,Fantasy,01/01/2010,Friday,January,2010,1
3331431-noah,Romance,01/09/2008,Monday,September,2008,1
19631.Birds_of_America,Fiction,28/10/1998,Wednesday,October,1998,1
74273.Traitor_s_Moon,Fantasy,06/07/1999,Tuesday,July,1999,1
392438.The_Damage_Done,Nonfiction,01/01/1998,Thursday,January,1998,1
23007.The_Time_of_Our_Singing,Fiction,28/10/2002,Monday,October,2002,1
10242444-the-strip,Romance,12/01/2011,Wednesday,January,2011,1
8573632-the-way-we-fall,Young Adult,24/01/2012,Tuesday,January,2012,1
1018538.The_Golden_Torc,Science Fiction,01/01/1982,Friday,January,1982,1
198259.War_is_a_Racket,Nonfiction,28/11/1935,Thursday,November,1935,1
18114449-an-unnecessary-woman,Fiction,28/10/2013,Monday,October,2013,1
15732761-the-silence-of-bonaventure-arrow,Fiction,26/02/2013,Tuesday,February,2013,1
13330761-the-dog-stars,Fiction,07/08/2012,Tuesday,August,2012,1
67956.Dying_of_the_Light,Science Fiction,28/10/1977,Friday,October,1977,1
762211.The_Old_Man_Who_Read_Love_Stories,Fiction,28/10/1988,Friday,October,1988,1
17213054-into-this-river-i-drown,Fantasy,24/03/2013,Sunday,March,2013,1
172366.The_Library_of_Babel,Fiction,28/10/1941,Tuesday,October,1941,1
8842.Night_Flight,Fiction,28/12/1931,Monday,December,1931,1
5617966-a-guide-to-the-good-life,Nonfiction,01/11/2008,Saturday,November,2008,1
296298.The_Guns_of_Navarone,Fiction,28/10/1957,Monday,October,1957,1
45152372-how-to-stop-time,Fiction,06/07/2017,Thursday,July,2017,1
3750.Moonraker,Fiction,28/10/1955,Friday,October,1955,1
43720168-winter-world,Science Fiction,26/02/2019,Tuesday,February,2019,1
41014989-making-history,Fiction,22/10/1996,Tuesday,October,1996,1
760025.Positioning,Business,28/10/1980,Tuesday,October,1980,1
313375.What_Do_People_Do_All_Day_,Childrens,12/03/1968,Tuesday,March,1968,1
7911.Five_Little_Peppers_and_How_They_Grew,Classics,28/10/1981,Wednesday,October,1981,1
2170903.DragonLight,Fantasy,28/10/2008,Tuesday,October,2008,1
26722.Act_of_Treason,Fiction,10/10/2006,Tuesday,October,2006,1
28700.Falling_Man,Fiction,28/10/2007,Sunday,October,2007,1
11426.Family,Fiction,28/10/2006,Saturday,October,2006,1
293981.The_Chosen,Young Adult,01/02/1997,Saturday,February,1997,1
2983646-every-now-then,Fiction,01/01/2008,Tuesday,January,2008,1
821003.When_We_Were_Very_Young,Poetry,28/11/1924,Friday,November,1924,1
247000.The_Mezzanine,Fiction,15/10/1988,Saturday,October,1988,1
7614747-venom,Fantasy,17/09/2010,Friday,September,2010,1
61900.Cordelia_s_Honor,Science Fiction,28/11/1996,Thursday,November,1996,1
378366.Intervention,Science Fiction,28/10/1987,Wednesday,October,1987,1
73860.Dibs_in_Search_of_Self,Nonfiction,28/10/1964,Wednesday,October,1964,1
5981872-the-madness-of-lord-ian-mackenzie,Romance,28/04/2009,Tuesday,April,2009,1
1169429.The_Conscience_of_a_Liberal,Nonfiction,17/09/2007,Monday,September,2007,1
895163.To_Sir_With_Love,Fiction,28/10/1959,Wednesday,October,1959,1
40806.Turtle_Moon,Fiction,28/10/1992,Wednesday,October,1992,1
9776116-the-heat,Romance,18/11/2010,Thursday,November,2010,1
6250169-unseen-academicals,Fantasy,06/10/2009,Tuesday,October,2009,1
10762697-the-farseer-trilogy,Fantasy,16/05/2011,Monday,May,2011,1
12620969-the-loners,Young Adult,10/07/2012,Tuesday,July,2012,1
41337.The_Nonborn_King,Science Fiction,28/10/1983,Friday,October,1983,1
7907782-great-house,Fiction,12/10/2010,Tuesday,October,2010,1
16142053-going-clear,Nonfiction,17/01/2013,Thursday,January,2013,1
13640229-creed,Romance,14/09/2012,Friday,September,2012,1
41038.The_Rotters_Club,Fiction,22/02/2001,Thursday,February,2001,1
17334068-the-runaway-queen,Fantasy,01/01/2013,Tuesday,January,2013,1
15814872-no-easy-day,Nonfiction,04/09/2012,Tuesday,September,2012,1
53085.A_History_of_Reading,Nonfiction,01/10/1996,Tuesday,October,1996,1
232459.The_New_Bill_James_Historical_Baseball_Abstract,Nonfiction,28/10/1985,Monday,October,1985,1
3079196-je-reviens-te-chercher,Romance,21/04/2008,Monday,April,2008,1
18453187-the-sacrifice,Horror,20/09/2012,Thursday,September,2012,1
6046158-the-way-of-the-warrior,Historical Fiction,08/08/2008,Friday,August,2008,1
20821376-belzhar,Young Adult,01/01/2014,Wednesday,January,2014,1
933802.Acide_sulfurique,Fiction,24/08/2005,Wednesday,August,2005,1
93261.The_Legend_of_Sleepy_Hollow,Classics,28/10/2020,Wednesday,October,2020,1
29852893-did-i-mention-i-miss-you,Romance,21/07/2016,Thursday,July,2016,1
17402288-dept-of-speculation,Fiction,28/01/2014,Tuesday,January,2014,1
51182650-girl-serpent-thorn,Fantasy,07/07/2020,Tuesday,July,2020,1
349929.Passing,Fiction,28/10/1929,Monday,October,1929,1
11427.Found,Fiction,01/01/2006,Sunday,January,2006,1
59091.Tobacco_Road,Fiction,28/10/1932,Friday,October,1932,1
574361.Teachings_of_the_Prophet_Joseph_Smith,Religion,15/05/1976,Saturday,May,1976,1
764165.The_Snow_Leopard,Nonfiction,28/08/1978,Monday,August,1978,1
1184305.The_London_Eye_Mystery,Mystery,07/06/2007,Thursday,June,2007,1
2662169-tender-morsels,Fantasy,14/10/2007,Sunday,October,2007,1
178911.Annabel_Lee,Poetry,09/10/1949,Sunday,October,1949,1
10508431-tuesdays-at-the-castle,Fantasy,25/10/2011,Tuesday,October,2011,1
253106.The_Earth_My_Butt_and_Other_Big_Round_Things,Young Adult,14/07/2003,Monday,July,2003,1
11085413-serenad,Fiction,15/03/2011,Tuesday,March,2011,1
84370.The_Last_Battle,Nonfiction,28/03/1966,Monday,March,1966,1
433035.Sad_Cypress,Mystery,28/03/1940,Thursday,March,1940,1
171201.Wit,Fiction,28/10/1995,Saturday,October,1995,1
17449417-simple-perfection,Romance,28/10/2013,Monday,October,2013,1
13505629-almost-home,Young Adult,13/09/2012,Thursday,September,2012,1
135840.Ecstasy,Fiction,28/10/1996,Monday,October,1996,1
13601681-after-the-end,Young Adult,06/05/2014,Tuesday,May,2014,1
835623.How_the_Mind_Works,Science,28/10/1997,Tuesday,October,1997,1
21888732-the-dead,Horror,01/09/2010,Wednesday,September,2010,1
17745703-doon,Fantasy,20/08/2013,Tuesday,August,2013,1
39801.The_White_Lioness,Mystery,28/10/1993,Thursday,October,1993,1
17350491-rooftoppers,Historical Fiction,07/03/2013,Thursday,March,2013,1
18405537-the-night-gardener,Fantasy,20/05/2014,Tuesday,May,2014,1
17210598-the-bunker-diary,Young Adult,07/03/2013,Thursday,March,2013,1
1113155.The_Conquest_of_Bread,Nonfiction,28/10/1992,Wednesday,October,1992,1
42080142-the-turn-of-the-key,Mystery,06/08/2019,Tuesday,August,2019,1
63689.The_Great_Railway_Bazaar,Nonfiction,28/10/1975,Tuesday,October,1975,1
33363.Mama_Day,Fiction,01/02/1988,Monday,February,1988,1
215678.In_an_Antique_Land,Nonfiction,28/10/1993,Thursday,October,1993,1
62005.A_Night_in_the_Lonesome_October,Fantasy,28/10/1993,Thursday,October,1993,1
9567.Half_Asleep_in_Frog_Pajamas,Fiction,28/10/1994,Friday,October,1994,1
166580.The_Sandman,Graphic Novels,28/10/1999,Thursday,October,1999,1
93448.The_White_Plague,Science Fiction,21/08/1982,Saturday,August,1982,1
3599149-independence-hall,Mystery,01/01/2008,Tuesday,January,2008,1
6933152-web-of-lies,Fantasy,05/05/2010,Wednesday,May,2010,1
28769.Tales_of_Pirx_the_Pilot,Science Fiction,28/10/1961,Saturday,October,1961,1
176788.Arrow_s_Flight,Fantasy,28/10/1987,Wednesday,October,1987,1
102908.Beautiful_Losers,Fiction,28/10/1966,Friday,October,1966,1
8135807-rock-me,Romance,04/05/2010,Tuesday,May,2010,1
41668.My_Side_of_the_Mountain_Trilogy,Fiction,28/10/1988,Friday,October,1988,1
280847.A_Man_Lay_Dead,Mystery,28/10/1934,Sunday,October,1934,1
16117368-the-saint,Romance,24/06/2014,Tuesday,June,2014,1
16111679-back-to-you,Romance,20/10/2012,Saturday,October,2012,1
10255156-claimed,Romance,25/10/2011,Tuesday,October,2011,1
16114861-unbeautifully,Romance,12/05/2013,Sunday,May,2013,1
209279.Pavilion_of_Women,Historical Fiction,28/10/1946,Monday,October,1946,1
2081.The_Mind_s_I,Nonfiction,28/10/1981,Wednesday,October,1981,1
35811.The_Collected_Stories_of_Arthur_C_Clarke,Science Fiction,28/01/2001,Sunday,January,2001,1
8492907-physics-of-the-future,Science,15/03/2011,Tuesday,March,2011,1
531391.The_Journeys_of_Socrates,Fiction,28/10/2005,Friday,October,2005,1
21888731-the-fear,Horror,28/10/2011,Friday,October,2011,1
15732712-one-hundred-names,Fiction,28/10/2012,Sunday,October,2012,1
64097.Spark_of_Life,Fiction,28/10/1952,Tuesday,October,1952,1
18664167-mind-games,Young Adult,05/03/2015,Thursday,March,2015,1
26233572-i-see-you,Mystery,21/02/2017,Tuesday,February,2017,1
982572.Do_a_B_rbara,Fiction,11/08/1929,Sunday,August,1929,1
18607805-kindle-paperwhite-user-s-guide,Nonfiction,27/06/2011,Monday,June,2011,1
35836148-the-house-by-the-river,Fiction,02/05/2007,Wednesday,May,2007,1
35887567-on-the-come-up,Young Adult,05/02/2019,Tuesday,February,2019,1
93731.Princess_in_Pink,Young Adult,01/09/2003,Monday,September,2003,1
50877.The_Number_of_the_Beast,Science Fiction,28/10/1980,Tuesday,October,1980,1
2943733-last-christmas,Young Adult,06/10/2008,Monday,October,2008,1
203073.The_Apprenticeship_of_Duddy_Kravitz,Fiction,28/10/1959,Wednesday,October,1959,1
7890.Betsy_s_Wedding,Classics,28/10/1955,Friday,October,1955,1
4837032-the-roar,Science Fiction,01/01/2008,Tuesday,January,2008,1
171001.She_Said_Yes,Nonfiction,09/09/1999,Thursday,September,1999,1
71771.The_Bastard,Historical Fiction,01/09/1974,Sunday,September,1974,1
52782.Seize_the_Day,Fiction,15/11/1956,Thursday,November,1956,1
235125.Things_Hoped_For,Young Adult,01/01/2006,Sunday,January,2006,1
47697.The_Sandman,Graphic Novels,01/09/2003,Monday,September,2003,1
327684.Hangman_s_Curse,Young Adult,29/01/2001,Monday,January,2001,1
6277640-uglies-the-collector-s-set,Young Adult,06/10/2009,Tuesday,October,2009,1
250924.Make_Lemonade,Young Adult,15/05/1993,Saturday,May,1993,1
23887.The_Autumn_of_the_Patriarch,Fiction,28/10/1975,Tuesday,October,1975,1
1071955.The_Prophecy_of_the_Stones,Fantasy,28/10/2002,Monday,October,2002,1
70255.The_Crystal_World,Science Fiction,28/10/1966,Friday,October,1966,1
13258.What_Was_She_Thinking_Notes_on_a_Scandal_,Fiction,01/06/2003,Sunday,June,2003,1
2859559-devil-s-brood,Historical Fiction,07/10/2008,Tuesday,October,2008,1
389535.Breathing_Underwater,Young Adult,24/04/2001,Tuesday,April,2001,1
178599.Arsenic_and_Old_Lace,Classics,28/10/1939,Saturday,October,1939,1
314240.Juliette,Fiction,28/10/1997,Tuesday,October,1997,1
165766.Blue_Diary,Fiction,23/07/2001,Monday,July,2001,1
2508854._,Nonfiction,28/12/2006,Thursday,December,2006,1
7905977-the-adventures-of-ook-and-gluk,Graphic Novels,01/08/2010,Sunday,August,2010,1
39028.The_Wheel_of_Darkness,Mystery,13/08/2007,Monday,August,2007,1
22887477-present-perfect,Romance,01/08/2013,Thursday,August,2013,1
20706284-ancillary-sword,Science Fiction,07/10/2014,Tuesday,October,2014,1
17342700-gathering-darkness,Fantasy,09/12/2014,Tuesday,December,2014,1
53809.Maktub,Fiction,28/10/1994,Friday,October,1994,1
13152998-home,Fiction,28/05/2012,Monday,May,2012,1
760848.Dogsong,Fiction,31/12/1985,Tuesday,December,1985,1
20575411-lila,Fiction,07/10/2014,Tuesday,October,2014,1
25362018-steel-scars,Fantasy,05/01/2016,Tuesday,January,2016,1
2047408.The_Steel_Wave,Historical Fiction,13/05/2008,Tuesday,May,2008,1
36388243-something-in-the-water,Fiction,05/06/2018,Tuesday,June,2018,1
23287193-born-survivors,Nonfiction,05/05/2015,Tuesday,May,2015,1
49158.For_Women_Only,Nonfiction,28/07/2004,Wednesday,July,2004,1
210919.The_Shadow_in_the_North,Fiction,28/10/1986,Tuesday,October,1986,1
820910.The_Upstairs_Room,Historical Fiction,01/08/1972,Tuesday,August,1972,1
140097.An_Ice_Cold_Grave,Mystery,22/09/2007,Saturday,September,2007,1
312029.Solomon_Gursky_Was_Here,Fiction,28/10/1989,Saturday,October,1989,1
411527.Slam,Fiction,16/10/2007,Tuesday,October,2007,1
6648020-shade,Young Adult,29/09/2009,Tuesday,September,2009,1
2813124-living-with-the-dead,Fantasy,21/10/2008,Tuesday,October,2008,1
872109.Wit_ch_Fire,Fantasy,28/10/1998,Wednesday,October,1998,1
5198.Paradise,Fiction,24/12/1997,Wednesday,December,1997,1
1208966.Natural_Law,Romance,10/03/2004,Wednesday,March,2004,1
119116.My_Idea_of_Fun,Fiction,19/09/1993,Sunday,September,1993,1
1809175.The_Magic_Thief,Fantasy,03/06/2008,Tuesday,June,2008,1
6351848-que-serais-je-sans-toi,Romance,28/04/2009,Tuesday,April,2009,1
126675.The_Nine_Tailors,Mystery,28/10/1934,Sunday,October,1934,1
11265560-the-mysterious-benedict-society,Fiction,11/10/2011,Tuesday,October,2011,1
16122034-frigid,Romance,15/07/2013,Monday,July,2013,1
12266560-angelmaker,Fiction,02/02/2012,Thursday,February,2012,1
342504.The_Science_of_Getting_Rich,Self Help,28/10/2010,Thursday,October,2010,1
18333898-take-me-on,Romance,27/05/2014,Tuesday,May,2014,1
13412377-enders,Young Adult,01/01/2013,Tuesday,January,2013,1
151809.The_Rose_That_Grew_from_Concrete,Poetry,01/11/1999,Monday,November,1999,1
506638.Et_apr_s_,Romance,28/10/2003,Tuesday,October,2003,1
783510.Nutuk,Nonfiction,15/10/1927,Saturday,October,1927,1
22886612-nemesis-games,Science Fiction,02/06/2015,Tuesday,June,2015,1
17901125-the-mime-order,Fantasy,27/01/2015,Tuesday,January,2015,1
295169.The_Wind_Singer,Fantasy,28/10/2000,Saturday,October,2000,1
797635.The_Palace_of_Dreams,Fiction,28/10/1981,Wednesday,October,1981,1
987587.The_Crippled_Lamb,Childrens,14/10/1994,Friday,October,1994,1
408.The_Names,Fiction,12/09/1982,Sunday,September,1982,1
76179.Envy,Romance,28/10/2001,Sunday,October,2001,1
613991.The_King_Beyond_the_Gate,Fantasy,28/10/1985,Monday,October,1985,1
301022.The_Boyfriend_List,Young Adult,22/03/2005,Tuesday,March,2005,1
2544.The_Madman,Poetry,20/08/2018,Monday,August,2018,1
4961048-wishful-drinking,Nonfiction,02/12/2008,Tuesday,December,2008,1
33353.It_s_Called_a_Breakup_Because_It_s_Broken,Nonfiction,01/01/2005,Saturday,January,2005,1
12987640-imagine,Nonfiction,19/03/2012,Monday,March,2012,1
1838912.Aylak_Adam,Fiction,28/10/1959,Wednesday,October,1959,1
796267.Justine_or_The_Misfortunes_of_Virtue,Classics,28/10/1987,Wednesday,October,1987,1
12568505-black-city,Young Adult,13/11/2012,Tuesday,November,2012,1
23944.Cities_of_the_Red_Night,Fiction,28/10/1981,Wednesday,October,1981,1
3381581-the-women,Fiction,28/10/2009,Wednesday,October,2009,1
18081228-the-orphan-queen,Fantasy,10/03/2015,Tuesday,March,2015,1
17560541-don-t-even-think-about-it,Young Adult,08/03/2014,Saturday,March,2014,1
25532845-thanks-for-the-trouble,Young Adult,23/02/2016,Tuesday,February,2016,1
25152052-the-japanese-lover,Historical Fiction,28/05/2015,Thursday,May,2015,1
34964905-the-sun-does-shine,Nonfiction,27/03/2018,Tuesday,March,2018,1
20423680-the-last-town,Science Fiction,15/07/2014,Tuesday,July,2014,1
993455.An_Inconvenient_Book,Nonfiction,01/01/2007,Monday,January,2007,1
9594.Timequake,Fiction,22/09/1997,Monday,September,1997,1
219418.The_Tomb,Horror,01/11/1984,Thursday,November,1984,1
45244.Judas_Unchained,Science Fiction,28/02/2005,Monday,February,2005,1
420966.Wilt,Fiction,28/10/1976,Thursday,October,1976,1
1301153.Princess_Mia,Young Adult,01/01/2007,Monday,January,2007,1
77829.Brazzaville_Beach,Fiction,02/09/1990,Sunday,September,1990,1
1999660.Cosmic,Science Fiction,15/05/2008,Thursday,May,2008,1
94798.Halo,Science Fiction,28/10/2006,Saturday,October,2006,1
594099._,Fiction,28/10/1973,Sunday,October,1973,1
937249.Separation_of_Power,Fiction,01/10/2001,Monday,October,2001,1
6402364-superfreakonomics,Nonfiction,20/10/2009,Tuesday,October,2009,1
3993839-patient-zero,Horror,01/01/2009,Thursday,January,2009,1
13127599-the-shoemaker-s-wife,Historical Fiction,03/04/2012,Tuesday,April,2012,1
12077553-time-untime,Romance,01/08/2012,Wednesday,August,2012,1
9862761-1493,Nonfiction,09/08/2011,Tuesday,August,2011,1
91253.Ramona_Quimby_Age_8,Childrens,28/10/1981,Wednesday,October,1981,1
6406018-soul-eater-vol-1,Fantasy,22/06/2004,Tuesday,June,2004,1
4983.Kurt_Vonnegut_s_Cat_s_Cradle,Fiction,15/06/2002,Saturday,June,2002,1
19230408-i-wrote-this-for-you,Poetry,17/12/2013,Tuesday,December,2013,1
512662.Codex_Seraphinianus_Ein_Orbis_Pictus_des_Universums_der_Phantasie_,Fantasy,28/10/1981,Wednesday,October,1981,1
13499154-new-moon,Graphic Novels,01/10/2012,Monday,October,2012,1
23943137-sorcerer-to-the-crown,Fantasy,01/09/2015,Tuesday,September,2015,1
14578407-penpal,Horror,15/06/2012,Friday,June,2012,1
30197201-a-quiet-kind-of-thunder,Young Adult,12/01/2017,Thursday,January,2017,1
66632.Jerusal_n,Fiction,01/01/1984,Sunday,January,1984,1
23346757-a-decent-ride,Fiction,16/04/2015,Thursday,April,2015,1
14362.Bless_Me_Ultima,Fiction,28/10/1972,Saturday,October,1972,1
95659.Invasion_of_the_Boy_Snatchers,Young Adult,01/10/2005,Saturday,October,2005,1
365672.Primary_Inversion,Science Fiction,28/03/1995,Tuesday,March,1995,1
82660.Tonio_Kr_ger,Classics,28/10/2003,Tuesday,October,2003,1
196119.Candy,Young Adult,01/03/2005,Tuesday,March,2005,1
10990.Lord_John_and_the_Private_Matter,Historical Fiction,30/09/2003,Tuesday,September,2003,1
6547563-fading-echoes,Fantasy,22/03/2010,Monday,March,2010,1
6580970-leven-thumps-and-the-ruins-of-alder,Fantasy,01/01/2009,Thursday,January,2009,1
613994.The_Legend_of_Deathwalker,Fantasy,28/10/1996,Monday,October,1996,1
457557.You_Don_t_Know_Me,Young Adult,01/01/2001,Monday,January,2001,1
6678884-never-look-away,Mystery,09/03/2010,Tuesday,March,2010,1
487666.Beyond_Band_of_Brothers,Nonfiction,07/02/2006,Tuesday,February,2006,1
7821892-sweep,Young Adult,10/09/2001,Monday,September,2001,1
264946.Hominids,Science Fiction,03/05/2002,Friday,May,2002,1
2754526-hotter-after-midnight,Romance,01/05/2008,Thursday,May,2008,1
12924275-masque-of-the-red-death,Young Adult,24/04/2012,Tuesday,April,2012,1
733111.Boy_Toy,Young Adult,24/09/2007,Monday,September,2007,1
18061.Uncle_Fred_in_the_Springtime,Fiction,28/10/1939,Saturday,October,1939,1
1217728.Wolf_Totem,Fiction,01/04/2004,Thursday,April,2004,1
92755.The_Riddle_Master_of_Hed,Fantasy,28/10/1976,Thursday,October,1976,1
13282015-wait-for-me,Romance,28/10/2011,Friday,October,2011,1
16148137-the-education-of-sebastian,Romance,12/11/2012,Monday,November,2012,1
436351.God_and_the_State,Nonfiction,28/10/1982,Thursday,October,1982,1
49603.The_Hollow_Chocolate_Bunnies_of_the_Apocalypse,Fantasy,28/01/2002,Monday,January,2002,1
15716154-cross-my-heart-hope-to-die,Young Adult,05/02/2013,Tuesday,February,2013,1
15700446-the-fairest-beauty,Romance,08/01/2013,Tuesday,January,2013,1
